"","Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
"500",1,4,2014-05-15,3589,491,1,0,"0",0
"501",1,5,2014-05-16,3863,479,1,0,"0",0
"502",1,6,2014-05-17,3785,512,1,0,"0",0
"503",1,7,2014-05-18,0,0,0,0,"0",0
"504",1,1,2014-05-19,5637,608,1,1,"0",0
"505",1,2,2014-05-20,4909,549,1,1,"0",0
"506",1,3,2014-05-21,4298,510,1,1,"0",0
"507",1,4,2014-05-22,3801,481,1,1,"0",0
"508",1,5,2014-05-23,4968,526,1,1,"0",0
"509",1,6,2014-05-24,4574,516,1,0,"0",0
"510",1,7,2014-05-25,0,0,0,0,"0",0
"511",1,1,2014-05-26,3912,494,1,0,"0",0
"512",1,2,2014-05-27,3971,511,1,0,"0",0
"513",1,3,2014-05-28,4616,581,1,0,"0",0
"514",1,4,2014-05-29,0,0,0,0,"a",0
"515",1,5,2014-05-30,5407,628,1,0,"0",0
"516",1,6,2014-05-31,4985,560,1,0,"0",0
"517",1,7,2014-06-01,0,0,0,0,"0",0
"518",1,1,2014-06-02,6071,609,1,1,"0",0
"519",1,2,2014-06-03,5614,593,1,1,"0",0
"520",1,3,2014-06-04,5229,570,1,1,"0",0
"521",1,4,2014-06-05,5278,585,1,1,"0",0
"522",1,5,2014-06-06,4957,575,1,1,"0",0
"523",1,6,2014-06-07,4923,555,1,0,"0",0
"524",1,7,2014-06-08,0,0,0,0,"0",0
"525",1,1,2014-06-09,0,0,0,0,"a",0
"526",1,2,2014-06-10,4607,560,1,0,"0",0
"527",1,3,2014-06-11,4207,535,1,0,"0",0
"528",1,4,2014-06-12,3702,489,1,0,"0",0
"529",1,5,2014-06-13,3901,498,1,0,"0",0
"530",1,6,2014-06-14,4757,562,1,0,"0",0
"531",1,7,2014-06-15,0,0,0,0,"0",0
"532",1,1,2014-06-16,4788,529,1,1,"0",0
"533",1,2,2014-06-17,5770,594,1,1,"0",0
"534",1,3,2014-06-18,5256,567,1,1,"0",0
"535",1,4,2014-06-19,0,0,0,1,"a",0
"536",1,5,2014-06-20,6362,709,1,1,"0",0
"537",1,6,2014-06-21,3982,496,1,0,"0",0
"538",1,7,2014-06-22,0,0,0,0,"0",0
"539",1,1,2014-06-23,3755,456,1,0,"0",0
"540",1,2,2014-06-24,3351,444,1,0,"0",0
"541",1,3,2014-06-25,3727,440,1,0,"0",0
"542",1,4,2014-06-26,2749,368,1,0,"0",0
"543",1,5,2014-06-27,4019,501,1,0,"0",0
"544",1,6,2014-06-28,5162,566,1,0,"0",0
"545",1,7,2014-06-29,0,0,0,0,"0",0
"546",1,1,2014-06-30,5738,641,1,1,"0",0
"547",1,2,2014-07-01,5138,533,1,1,"0",0
"548",1,3,2014-07-02,5161,560,1,1,"0",0
"549",1,4,2014-07-03,4756,514,1,1,"0",0
"550",1,5,2014-07-04,4025,450,1,1,"0",0
"551",1,6,2014-07-05,5176,589,1,0,"0",0
"552",1,7,2014-07-06,0,0,0,0,"0",0
"553",1,1,2014-07-07,4223,505,1,0,"0",0
"554",1,2,2014-07-08,4081,510,1,0,"0",0
"555",1,3,2014-07-09,3547,485,1,0,"0",0
"556",1,4,2014-07-10,3741,472,1,0,"0",0
"557",1,5,2014-07-11,4020,463,1,0,"0",0
"558",1,6,2014-07-12,4409,531,1,0,"0",0
"559",1,7,2014-07-13,0,0,0,0,"0",0
"560",1,1,2014-07-14,5083,532,1,1,"0",0
"561",1,2,2014-07-15,5298,538,1,1,"0",0
"562",1,3,2014-07-16,5424,566,1,1,"0",0
"563",1,4,2014-07-17,4685,525,1,1,"0",0
"564",1,5,2014-07-18,4609,506,1,1,"0",0
"565",1,6,2014-07-19,4084,477,1,0,"0",0
"566",1,7,2014-07-20,0,0,0,0,"0",0
"567",1,1,2014-07-21,4507,528,1,0,"0",0
"568",1,2,2014-07-22,3933,495,1,0,"0",0
"569",1,3,2014-07-23,3806,476,1,0,"0",0
"570",1,4,2014-07-24,3557,494,1,0,"0",0
"571",1,5,2014-07-25,3858,461,1,0,"0",0
"572",1,6,2014-07-26,4266,488,1,0,"0",0
"573",1,7,2014-07-27,0,0,0,0,"0",0
"574",1,1,2014-07-28,5372,584,1,1,"0",1
"575",1,2,2014-07-29,5252,591,1,1,"0",1
"576",1,3,2014-07-30,5487,587,1,1,"0",1
"577",1,4,2014-07-31,5106,575,1,1,"0",0
"578",1,5,2014-08-01,5038,572,1,1,"0",1
"579",1,6,2014-08-02,4731,555,1,0,"0",1
"580",1,7,2014-08-03,0,0,0,0,"0",1
"581",1,1,2014-08-04,5655,592,1,1,"0",1
"582",1,2,2014-08-05,5433,620,1,1,"0",1
"583",1,3,2014-08-06,5337,575,1,1,"0",1
"584",1,4,2014-08-07,4154,480,1,1,"0",1
"585",1,5,2014-08-08,4451,503,1,1,"0",1
"586",1,6,2014-08-09,4174,504,1,0,"0",1
"587",1,7,2014-08-10,0,0,0,0,"0",1
"588",1,1,2014-08-11,3886,505,1,0,"0",1
"589",1,2,2014-08-12,3185,421,1,0,"0",1
"590",1,3,2014-08-13,4069,496,1,0,"0",1
"591",1,4,2014-08-14,3906,481,1,0,"0",1
"592",1,5,2014-08-15,3746,479,1,0,"0",1
"593",1,6,2014-08-16,4425,544,1,0,"0",1
"594",1,7,2014-08-17,0,0,0,0,"0",1
"595",1,1,2014-08-18,5623,598,1,1,"0",1
"596",1,2,2014-08-19,5190,528,1,1,"0",1
"597",1,3,2014-08-20,4280,467,1,1,"0",1
"598",1,4,2014-08-21,4327,484,1,1,"0",1
"599",1,5,2014-08-22,3971,461,1,1,"0",1
"600",1,6,2014-08-23,3582,469,1,0,"0",1
"601",1,7,2014-08-24,0,0,0,0,"0",1
"602",1,1,2014-08-25,3414,449,1,0,"0",1
"603",1,2,2014-08-26,3396,460,1,0,"0",1
"604",1,3,2014-08-27,3148,421,1,0,"0",1
"605",1,4,2014-08-28,3920,467,1,0,"0",1
"606",1,5,2014-08-29,3869,439,1,0,"0",1
"607",1,6,2014-08-30,4094,518,1,0,"0",1
"608",1,7,2014-08-31,0,0,0,0,"0",1
"609",1,1,2014-09-01,5464,561,1,1,"0",1
"610",1,2,2014-09-02,5008,564,1,1,"0",1
"611",1,3,2014-09-03,4978,539,1,1,"0",1
"612",1,4,2014-09-04,4346,507,1,1,"0",1
"613",1,5,2014-09-05,4706,553,1,1,"0",1
"614",1,6,2014-09-06,3959,515,1,0,"0",0
"615",1,7,2014-09-07,0,0,0,0,"0",0
"616",1,1,2014-09-08,3676,530,1,0,"0",0
"617",1,2,2014-09-09,3377,439,1,0,"0",0
"618",1,3,2014-09-10,3275,448,1,0,"0",0
"619",1,4,2014-09-11,3392,437,1,0,"0",0
"620",1,5,2014-09-12,3906,501,1,0,"0",0
"621",1,6,2014-09-13,4270,508,1,0,"0",0
"622",1,7,2014-09-14,0,0,0,0,"0",0
"623",1,1,2014-09-15,4611,545,1,1,"0",0
"624",1,2,2014-09-16,4381,511,1,1,"0",0
"625",1,3,2014-09-17,4383,490,1,1,"0",0
"626",1,4,2014-09-18,3740,447,1,1,"0",0
"627",1,5,2014-09-19,4128,485,1,1,"0",0
"628",1,6,2014-09-20,3911,500,1,0,"0",0
"629",1,7,2014-09-21,0,0,0,0,"0",0
"630",1,1,2014-09-22,3982,466,1,0,"0",0
"631",1,2,2014-09-23,3407,437,1,0,"0",0
"632",1,3,2014-09-24,3405,465,1,0,"0",0
"633",1,4,2014-09-25,2462,378,1,0,"0",0
"634",1,5,2014-09-26,3518,442,1,0,"0",0
"635",1,6,2014-09-27,3914,464,1,0,"0",0
"636",1,7,2014-09-28,0,0,0,0,"0",0
"637",1,1,2014-09-29,5280,566,1,1,"0",0
"638",1,2,2014-09-30,4919,550,1,1,"0",0
"639",1,3,2014-10-01,4712,554,1,1,"0",0
"640",1,4,2014-10-02,5400,601,1,1,"0",0
"641",1,5,2014-10-03,0,0,0,1,"a",0
"642",1,6,2014-10-04,5355,621,1,0,"0",0
"643",1,7,2014-10-05,0,0,0,0,"0",0
"644",1,1,2014-10-06,5402,608,1,1,"0",0
"645",1,2,2014-10-07,5439,556,1,1,"0",0
"646",1,3,2014-10-08,4944,518,1,1,"0",0
"647",1,4,2014-10-09,4654,527,1,1,"0",0
"648",1,5,2014-10-10,4396,539,1,1,"0",0
"649",1,6,2014-10-11,4743,557,1,0,"0",0
"650",1,7,2014-10-12,0,0,0,0,"0",0
"651",1,1,2014-10-13,4033,492,1,0,"0",0
"652",1,2,2014-10-14,3681,476,1,0,"0",0
"653",1,3,2014-10-15,3775,451,1,0,"0",0
"654",1,4,2014-10-16,3430,436,1,0,"0",0
"655",1,5,2014-10-17,3720,500,1,0,"0",0
"656",1,6,2014-10-18,4169,497,1,0,"0",0
"657",1,7,2014-10-19,0,0,0,0,"0",0
"658",1,1,2014-10-20,4652,560,1,1,"0",1
"659",1,2,2014-10-21,4678,547,1,1,"0",1
"660",1,3,2014-10-22,4868,566,1,1,"0",1
"661",1,4,2014-10-23,4466,476,1,1,"0",1
"662",1,5,2014-10-24,4196,495,1,1,"0",1
"663",1,6,2014-10-25,4596,539,1,0,"0",1
"664",1,7,2014-10-26,0,0,0,0,"0",1
"665",1,1,2014-10-27,4260,475,1,0,"0",1
"666",1,2,2014-10-28,3364,439,1,0,"0",1
"667",1,3,2014-10-29,3761,449,1,0,"0",1
"668",1,4,2014-10-30,4042,492,1,0,"0",1
"669",1,5,2014-10-31,4161,512,1,0,"0",1
"670",1,6,2014-11-01,6532,731,1,0,"0",0
"671",1,7,2014-11-02,0,0,0,0,"0",0
"672",1,1,2014-11-03,5857,625,1,1,"0",0
"673",1,2,2014-11-04,5253,586,1,1,"0",0
"674",1,3,2014-11-05,4838,539,1,1,"0",0
"675",1,4,2014-11-06,4785,527,1,1,"0",0
"676",1,5,2014-11-07,5220,582,1,1,"0",0
"677",1,6,2014-11-08,4720,546,1,0,"0",0
"678",1,7,2014-11-09,0,0,0,0,"0",0
"679",1,1,2014-11-10,5474,578,1,1,"0",0
"680",1,2,2014-11-11,4479,555,1,1,"0",0
"681",1,3,2014-11-12,4677,533,1,1,"0",0
"682",1,4,2014-11-13,3869,471,1,1,"0",0
"683",1,5,2014-11-14,5334,603,1,1,"0",0
"684",1,6,2014-11-15,4967,614,1,0,"0",0
"685",1,7,2014-11-16,0,0,0,0,"0",0
"686",1,1,2014-11-17,3582,491,1,0,"0",0
"687",1,2,2014-11-18,3890,529,1,0,"0",0
"688",1,3,2014-11-19,3894,494,1,0,"0",0
"689",1,4,2014-11-20,4963,635,1,0,"0",0
"690",1,5,2014-11-21,4594,570,1,0,"0",0
"691",1,6,2014-11-22,5849,678,1,0,"0",0
"692",1,7,2014-11-23,0,0,0,0,"0",0
"693",1,1,2014-11-24,6527,694,1,1,"0",0
"694",1,2,2014-11-25,5815,610,1,1,"0",0
"695",1,3,2014-11-26,5328,611,1,1,"0",0
"696",1,4,2014-11-27,6144,668,1,1,"0",0
"697",1,5,2014-11-28,7195,711,1,1,"0",0
"698",1,6,2014-11-29,7066,749,1,0,"0",0
"699",1,7,2014-11-30,0,0,0,0,"0",0
"700",1,1,2014-12-01,7380,723,1,1,"0",0
"701",1,2,2014-12-02,6467,717,1,1,"0",0
"702",1,3,2014-12-03,6454,695,1,1,"0",0
"703",1,4,2014-12-04,7016,681,1,1,"0",0
"704",1,5,2014-12-05,6207,712,1,1,"0",0
"705",1,6,2014-12-06,6185,746,1,0,"0",0
"706",1,7,2014-12-07,0,0,0,0,"0",0
"707",1,1,2014-12-08,4884,610,1,0,"0",0
"708",1,2,2014-12-09,4345,559,1,0,"0",0
"709",1,3,2014-12-10,4915,619,1,0,"0",0
"710",1,4,2014-12-11,5060,587,1,0,"0",0
"711",1,5,2014-12-12,5269,617,1,0,"0",0
"712",1,6,2014-12-13,7263,850,1,0,"0",0
"713",1,7,2014-12-14,0,0,0,0,"0",0
"714",1,1,2014-12-15,8069,871,1,1,"0",0
"715",1,2,2014-12-16,7739,823,1,1,"0",0
"716",1,3,2014-12-17,7523,791,1,1,"0",0
"717",1,4,2014-12-18,7785,841,1,1,"0",0
"718",1,5,2014-12-19,7558,884,1,1,"0",0
"719",1,6,2014-12-20,8367,962,1,0,"0",0
"720",1,7,2014-12-21,0,0,0,0,"0",0
"721",1,1,2014-12-22,9331,1080,1,0,"0",1
"722",1,2,2014-12-23,7959,957,1,0,"0",1
"723",1,3,2014-12-24,3659,421,1,0,"0",1
"724",1,4,2014-12-25,0,0,0,0,"c",1
"725",1,5,2014-12-26,0,0,0,0,"c",1
"726",1,6,2014-12-27,6057,684,1,0,"0",1
"727",1,7,2014-12-28,0,0,0,0,"0",1
"728",1,1,2014-12-29,6463,700,1,0,"0",1
"729",1,2,2014-12-30,6466,703,1,0,"0",1
"730",1,3,2014-12-31,2605,327,1,0,"0",1
"731",1,4,2015-01-01,0,0,0,0,"a",1
"732",1,5,2015-01-02,5509,657,1,0,"0",1
"733",1,6,2015-01-03,5023,645,1,0,"0",1
"734",1,7,2015-01-04,0,0,0,0,"0",1
"735",1,1,2015-01-05,6239,712,1,1,"0",1
"736",1,2,2015-01-06,4574,595,1,1,"0",1
"737",1,3,2015-01-07,4796,603,1,1,"0",1
"738",1,4,2015-01-08,3716,457,1,1,"0",1
"739",1,5,2015-01-09,3998,494,1,1,"0",1
"740",1,6,2015-01-10,4599,566,1,0,"0",0
"741",1,7,2015-01-11,0,0,0,0,"0",0
"742",1,1,2015-01-12,5346,590,1,1,"0",0
"743",1,2,2015-01-13,4924,564,1,1,"0",0
"744",1,3,2015-01-14,4541,545,1,1,"0",0
"745",1,4,2015-01-15,4295,517,1,1,"0",0
"746",1,5,2015-01-16,4161,524,1,1,"0",0
"747",1,6,2015-01-17,5255,622,1,0,"0",0
"748",1,7,2015-01-18,0,0,0,0,"0",0
"749",1,1,2015-01-19,3721,480,1,0,"0",0
"750",1,2,2015-01-20,3680,462,1,0,"0",0
"751",1,3,2015-01-21,3299,460,1,0,"0",0
"752",1,4,2015-01-22,3492,493,1,0,"0",0
"753",1,5,2015-01-23,3586,489,1,0,"0",0
"754",1,6,2015-01-24,4840,600,1,0,"0",0
"755",1,7,2015-01-25,0,0,0,0,"0",0
"756",1,1,2015-01-26,4781,566,1,1,"0",0
"757",1,2,2015-01-27,4806,532,1,1,"0",0
"758",1,3,2015-01-28,4310,537,1,1,"0",0
"759",1,4,2015-01-29,5171,573,1,1,"0",0
"760",1,5,2015-01-30,5577,616,1,1,"0",0
"761",1,6,2015-01-31,5363,638,1,0,"0",0
"762",1,7,2015-02-01,0,0,0,0,"0",0
"763",1,1,2015-02-02,6038,669,1,1,"0",0
"764",1,2,2015-02-03,4901,596,1,1,"0",0
"765",1,3,2015-02-04,4672,544,1,1,"0",0
"766",1,4,2015-02-05,4394,551,1,1,"0",0
"767",1,5,2015-02-06,5022,604,1,1,"0",0
"768",1,6,2015-02-07,4663,599,1,0,"0",0
"769",1,7,2015-02-08,0,0,0,0,"0",0
"770",1,1,2015-02-09,3965,501,1,0,"0",0
"771",1,2,2015-02-10,3136,419,1,0,"0",0
"772",1,3,2015-02-11,3735,501,1,0,"0",0
"773",1,4,2015-02-12,3900,477,1,0,"0",0
"774",1,5,2015-02-13,4726,630,1,0,"0",0
"775",1,6,2015-02-14,5015,624,1,0,"0",0
"776",1,7,2015-02-15,0,0,0,0,"0",0
"777",1,1,2015-02-16,4303,478,1,1,"0",0
"778",1,2,2015-02-17,4833,512,1,1,"0",0
"779",1,3,2015-02-18,4180,509,1,1,"0",0
"780",1,4,2015-02-19,4460,507,1,1,"0",0
"781",1,5,2015-02-20,4651,548,1,1,"0",0
"782",1,6,2015-02-21,4475,547,1,0,"0",0
"783",1,7,2015-02-22,0,0,0,0,"0",0
"784",1,1,2015-02-23,3598,454,1,0,"0",0
"785",1,2,2015-02-24,4054,500,1,0,"0",0
"786",1,3,2015-02-25,3875,512,1,0,"0",0
"787",1,4,2015-02-26,4042,489,1,0,"0",0
"788",1,5,2015-02-27,4708,542,1,0,"0",0
"789",1,6,2015-02-28,5289,640,1,0,"0",0
"790",1,7,2015-03-01,0,0,0,0,"0",0
"791",1,1,2015-03-02,5942,669,1,1,"0",0
"792",1,2,2015-03-03,5451,576,1,1,"0",0
"793",1,3,2015-03-04,5568,597,1,1,"0",0
"794",1,4,2015-03-05,4419,534,1,1,"0",0
"795",1,5,2015-03-06,5397,579,1,1,"0",0
"796",1,6,2015-03-07,4592,570,1,0,"0",0
"797",1,7,2015-03-08,0,0,0,0,"0",0
"798",1,1,2015-03-09,3701,485,1,0,"0",0
"799",1,2,2015-03-10,3805,491,1,0,"0",0
"800",1,3,2015-03-11,4170,521,1,0,"0",0
"801",1,4,2015-03-12,3141,405,1,0,"0",0
"802",1,5,2015-03-13,3725,493,1,0,"0",0
"803",1,6,2015-03-14,5225,599,1,0,"0",0
"804",1,7,2015-03-15,0,0,0,0,"0",0
"805",1,1,2015-03-16,5695,605,1,1,"0",0
"806",1,2,2015-03-17,4806,555,1,1,"0",0
"807",1,3,2015-03-18,3858,504,1,1,"0",0
"808",1,4,2015-03-19,4748,535,1,1,"0",0
"809",1,5,2015-03-20,4057,472,1,1,"0",0
"810",1,6,2015-03-21,3909,506,1,0,"0",0
"811",1,7,2015-03-22,0,0,0,0,"0",0
"812",1,1,2015-03-23,3565,495,1,0,"0",0
"813",1,2,2015-03-24,3547,464,1,0,"0",0
"814",1,3,2015-03-25,3531,447,1,0,"0",0
"815",1,4,2015-03-26,3932,490,1,0,"0",0
"816",1,5,2015-03-27,4005,529,1,0,"0",0
"817",1,6,2015-03-28,5208,605,1,0,"0",0
"818",1,7,2015-03-29,0,0,0,0,"0",0
"819",1,1,2015-03-30,6714,697,1,1,"0",1
"820",1,2,2015-03-31,6206,589,1,1,"0",1
"821",1,3,2015-04-01,6816,707,1,1,"0",1
"822",1,4,2015-04-02,6574,722,1,1,"0",1
"823",1,5,2015-04-03,0,0,0,1,"b",1
"824",1,6,2015-04-04,6709,796,1,0,"0",1
"825",1,7,2015-04-05,0,0,0,0,"0",1
"826",1,1,2015-04-06,0,0,0,0,"b",1
"827",1,2,2015-04-07,4163,555,1,0,"0",1
"828",1,3,2015-04-08,4194,500,1,0,"0",1
"829",1,4,2015-04-09,3467,430,1,0,"0",1
"830",1,5,2015-04-10,3549,428,1,0,"0",1
"831",1,6,2015-04-11,4173,525,1,0,"0",0
"832",1,7,2015-04-12,0,0,0,0,"0",0
"833",1,1,2015-04-13,5377,574,1,1,"0",0
"834",1,2,2015-04-14,4648,535,1,1,"0",0
"835",1,3,2015-04-15,4110,501,1,1,"0",0
"836",1,4,2015-04-16,4116,480,1,1,"0",0
"837",1,5,2015-04-17,4718,511,1,1,"0",0
"838",1,6,2015-04-18,4594,544,1,0,"0",0
"839",1,7,2015-04-19,0,0,0,0,"0",0
"840",1,1,2015-04-20,3722,480,1,0,"0",0
"841",1,2,2015-04-21,3037,416,1,0,"0",0
"842",1,3,2015-04-22,3319,411,1,0,"0",0
"843",1,4,2015-04-23,3076,426,1,0,"0",0
"844",1,5,2015-04-24,3198,437,1,0,"0",0
"845",1,6,2015-04-25,4318,537,1,0,"0",0
"846",1,7,2015-04-26,0,0,0,0,"0",0
"847",1,1,2015-04-27,5575,574,1,1,"0",0
"848",1,2,2015-04-28,5199,552,1,1,"0",0
"849",1,3,2015-04-29,5775,579,1,1,"0",0
"850",1,4,2015-04-30,6228,650,1,1,"0",0
"851",1,5,2015-05-01,0,0,0,1,"a",0
"852",1,6,2015-05-02,5850,653,1,0,"0",0
"853",1,7,2015-05-03,0,0,0,0,"0",0
"854",1,1,2015-05-04,5591,589,1,1,"0",0
"855",1,2,2015-05-05,4564,514,1,1,"0",0
"856",1,3,2015-05-06,4960,536,1,1,"0",0
"857",1,4,2015-05-07,4529,491,1,1,"0",0
"858",1,5,2015-05-08,4683,536,1,1,"0",0
"859",1,6,2015-05-09,4945,596,1,0,"0",0
"860",1,7,2015-05-10,0,0,0,0,"0",0
"861",1,1,2015-05-11,3551,453,1,0,"0",0
"862",1,2,2015-05-12,3547,438,1,0,"0",0
"863",1,3,2015-05-13,3998,523,1,0,"0",0
"864",1,4,2015-05-14,0,0,0,0,"a",0
"865",1,5,2015-05-15,4178,523,1,0,"0",0
"866",1,6,2015-05-16,4431,505,1,0,"0",0
"867",1,7,2015-05-17,0,0,0,0,"0",0
"868",1,1,2015-05-18,5280,577,1,1,"0",0
"869",1,2,2015-05-19,5235,546,1,1,"0",0
"870",1,3,2015-05-20,4735,533,1,1,"0",0
"871",1,4,2015-05-21,3755,471,1,1,"0",0
"872",1,5,2015-05-22,4459,495,1,1,"0",0
"873",1,6,2015-05-23,4276,506,1,0,"0",0
"874",1,7,2015-05-24,0,0,0,0,"0",0
"875",1,1,2015-05-25,0,0,0,0,"a",0
"876",1,2,2015-05-26,4211,479,1,0,"0",0
"877",1,3,2015-05-27,4083,497,1,0,"0",0
"878",1,4,2015-05-28,4111,474,1,0,"0",0
"879",1,5,2015-05-29,4656,537,1,0,"0",0
"880",1,6,2015-05-30,5592,580,1,0,"0",0
"881",1,7,2015-05-31,0,0,0,0,"0",0
"882",1,1,2015-06-01,5774,607,1,1,"0",0
"883",1,2,2015-06-02,5450,590,1,1,"0",0
"884",1,3,2015-06-03,5809,616,1,1,"0",0
"885",1,4,2015-06-04,0,0,0,1,"a",0
"886",1,5,2015-06-05,5384,609,1,1,"0",0
"887",1,6,2015-06-06,4183,460,1,0,"0",0
"888",1,7,2015-06-07,0,0,0,0,"0",0
"889",1,1,2015-06-08,4071,502,1,0,"0",0
"890",1,2,2015-06-09,4102,485,1,0,"0",0
"891",1,3,2015-06-10,3591,453,1,0,"0",0
"892",1,4,2015-06-11,3627,442,1,0,"0",0
"893",1,5,2015-06-12,3695,422,1,0,"0",0
"894",1,6,2015-06-13,4256,502,1,0,"0",0
"895",1,7,2015-06-14,0,0,0,0,"0",0
"896",1,1,2015-06-15,5518,586,1,1,"0",0
"897",1,2,2015-06-16,4852,503,1,1,"0",0
"898",1,3,2015-06-17,4000,476,1,1,"0",0
"899",1,4,2015-06-18,4645,498,1,1,"0",0
"900",1,5,2015-06-19,4202,487,1,1,"0",0
"901",1,6,2015-06-20,4097,494,1,0,"0",0
"902",1,7,2015-06-21,0,0,0,0,"0",0
"903",1,1,2015-06-22,3846,489,1,0,"0",0
"904",1,2,2015-06-23,3762,447,1,0,"0",0
"905",1,3,2015-06-24,3346,414,1,0,"0",0
"906",1,4,2015-06-25,3533,433,1,0,"0",0
"907",1,5,2015-06-26,3317,420,1,0,"0",0
"908",1,6,2015-06-27,4019,463,1,0,"0",0
"909",1,7,2015-06-28,0,0,0,0,"0",0
"910",1,1,2015-06-29,5197,541,1,1,"0",0
"911",1,2,2015-06-30,5735,568,1,1,"0",0
"912",1,3,2015-07-01,5223,562,1,1,"0",0
"913",1,4,2015-07-02,5558,573,1,1,"0",0
"914",1,5,2015-07-03,4665,538,1,1,"0",0
"915",1,6,2015-07-04,4797,560,1,0,"0",0
"916",1,7,2015-07-05,0,0,0,0,"0",0
"917",1,1,2015-07-06,4359,540,1,0,"0",0
"918",1,2,2015-07-07,3650,485,1,0,"0",0
"919",1,3,2015-07-08,3797,485,1,0,"0",0
"920",1,4,2015-07-09,3897,480,1,0,"0",0
"921",1,5,2015-07-10,3808,449,1,0,"0",0
"922",1,6,2015-07-11,3530,441,1,0,"0",0
"923",1,7,2015-07-12,0,0,0,0,"0",0
"924",1,1,2015-07-13,5054,553,1,1,"0",0
"925",1,2,2015-07-14,5042,544,1,1,"0",0
"926",1,3,2015-07-15,4767,550,1,1,"0",0
"927",1,4,2015-07-16,4427,517,1,1,"0",0
"928",1,5,2015-07-17,4852,519,1,1,"0",0
"929",1,6,2015-07-18,4406,512,1,0,"0",0
"930",1,7,2015-07-19,0,0,0,0,"0",0
"931",1,1,2015-07-20,4395,526,1,0,"0",0
"932",1,2,2015-07-21,3558,469,1,0,"0",0
"933",1,3,2015-07-22,3464,463,1,0,"0",0
"934",1,4,2015-07-23,3769,503,1,0,"0",0
"935",1,5,2015-07-24,3706,459,1,0,"0",0
"936",1,6,2015-07-25,4364,500,1,0,"0",0
"937",1,7,2015-07-26,0,0,0,0,"0",0
"938",1,1,2015-07-27,6102,612,1,1,"0",1
"939",1,2,2015-07-28,5011,560,1,1,"0",1
"940",1,3,2015-07-29,4782,523,1,1,"0",1
"941",1,4,2015-07-30,5020,546,1,1,"0",1
"942",1,5,2015-07-31,5263,555,1,1,"0",1
"943",2,2,2013-01-01,0,0,0,0,"a",1
"944",2,3,2013-01-02,4422,650,1,0,"0",1
"945",2,4,2013-01-03,4159,555,1,0,"0",1
"946",2,5,2013-01-04,4484,574,1,0,"0",1
"947",2,6,2013-01-05,2342,324,1,0,"0",0
"948",2,7,2013-01-06,0,0,0,0,"0",0
"949",2,1,2013-01-07,6775,763,1,1,"0",0
"950",2,2,2013-01-08,6318,685,1,1,"0",0
"951",2,3,2013-01-09,6763,785,1,1,"0",0
"952",2,4,2013-01-10,5618,637,1,1,"0",0
"953",2,5,2013-01-11,4810,539,1,1,"0",0
"954",2,6,2013-01-12,2630,337,1,0,"0",0
"955",2,7,2013-01-13,0,0,0,0,"0",0
"956",2,1,2013-01-14,3995,530,1,0,"0",0
"957",2,2,2013-01-15,4075,513,1,0,"0",0
"958",2,3,2013-01-16,4198,591,1,0,"0",0
"959",2,4,2013-01-17,2973,403,1,0,"0",0
"960",2,5,2013-01-18,3441,434,1,0,"0",0
"961",2,6,2013-01-19,2399,303,1,0,"0",0
"962",2,7,2013-01-20,0,0,0,0,"0",0
"963",2,1,2013-01-21,6311,662,1,1,"0",0
"964",2,2,2013-01-22,5803,656,1,1,"0",0
"965",2,3,2013-01-23,5974,690,1,1,"0",0
"966",2,4,2013-01-24,5091,582,1,1,"0",0
"967",2,5,2013-01-25,4589,522,1,1,"0",0
"968",2,6,2013-01-26,2205,303,1,0,"0",0
"969",2,7,2013-01-27,0,0,0,0,"0",0
"970",2,1,2013-01-28,3549,488,1,0,"0",0
"971",2,2,2013-01-29,3461,476,1,0,"0",0
"972",2,3,2013-01-30,4446,608,1,0,"0",0
"973",2,4,2013-01-31,4340,517,1,0,"0",0
"974",2,5,2013-02-01,4545,554,1,0,"0",0
"975",2,6,2013-02-02,2956,361,1,0,"0",0
"976",2,7,2013-02-03,0,0,0,0,"0",0
"977",2,1,2013-02-04,6480,688,1,1,"0",0
"978",2,2,2013-02-05,6269,674,1,1,"0",0
"979",2,3,2013-02-06,6438,769,1,1,"0",0
"980",2,4,2013-02-07,5575,638,1,1,"0",0
"981",2,5,2013-02-08,4203,491,1,1,"0",0
"982",2,6,2013-02-09,3031,354,1,0,"0",0
"983",2,7,2013-02-10,0,0,0,0,"0",0
"984",2,1,2013-02-11,4303,582,1,0,"0",0
"985",2,2,2013-02-12,3968,504,1,0,"0",0
"986",2,3,2013-02-13,5001,678,1,0,"0",0
"987",2,4,2013-02-14,4439,574,1,0,"0",0
"988",2,5,2013-02-15,3812,494,1,0,"0",0
"989",2,6,2013-02-16,2401,290,1,0,"0",0
"990",2,7,2013-02-17,0,0,0,0,"0",0
"991",2,1,2013-02-18,7493,757,1,1,"0",1
"992",2,2,2013-02-19,5734,588,1,1,"0",1
"993",2,3,2013-02-20,6116,689,1,1,"0",1
"994",2,4,2013-02-21,5276,589,1,1,"0",1
"995",2,5,2013-02-22,4552,509,1,1,"0",1
"996",2,6,2013-02-23,1919,230,1,0,"0",0
"997",2,7,2013-02-24,0,0,0,0,"0",0
"998",2,1,2013-02-25,3084,432,1,0,"0",0
"999",2,2,2013-02-26,3919,480,1,0,"0",0
"1000",2,3,2013-02-27,4741,635,1,0,"0",0
